id	HS	TR	AG
5683	0	0	0
1767	0	0	0
1719	0	0	0
1928	1	0	1
1737	0	0	0
8368	1	0	1
3981	1	0	0
4885	0	0	0
6871	1	1	0
876	0	0	0
5995	1	1	0
6581	0	0	0
8147	0	0	0
7430	0	0	0
5671	1	0	0
1947	1	0	1
2313	1	0	1
3673	0	0	0
6809	0	0	0
3922	1	0	0
6843	0	0	0
769	1	0	0
1277	0	0	0
341	0	0	0
6529	0	0	0
5628	1	0	0
5708	1	0	1
4164	0	0	0
7766	0	0	0
6615	0	0	0
5680	0	0	0
9076	1	1	0
608	0	0	0
7896	0	0	0
8931	0	0	0
3532	0	0	0
8936	0	0	0
3974	1	0	0
2397	1	0	0
5254	0	0	0
1742	0	0	0
5333	1	1	0
7417	1	0	0
3915	1	0	1
2004	0	0	0
6942	0	0	0
1570	1	0	0
1838	1	0	1
3682	1	0	0
6531	0	0	0
2363	0	0	0
2133	1	0	0
8222	0	0	0
4138	0	0	0
343	0	0	0
4955	1	0	0
2781	0	0	0
1317	0	0	0
5561	1	1	0
7058	0	0	0
791	1	0	1
960	0	0	0
2855	0	0	0
2582	0	0	0
3569	1	0	1
622	0	0	0
947	0	0	0
1452	1	0	0
6061	1	0	0
7845	1	1	1
7262	0	0	0
6328	1	1	0
6320	1	1	0
4438	0	0	0
1496	0	0	0
5148	1	1	1
6463	0	0	0
7108	1	0	1
5816	0	0	0
8370	0	0	0
7961	0	0	0
8885	1	1	1
8606	0	0	0
249	1	0	1
1239	0	0	0
1101	1	0	0
5662	1	1	0
3101	0	0	0
8599	0	0	0
4938	0	0	0
1789	0	0	0
5128	1	1	1
9184	0	0	0
1578	0	0	0
289	0	0	0
2517	0	0	0
4228	0	0	0
1906	0	0	0
8527	1	0	0
689	1	0	1
7611	0	0	0
3272	1	0	1
7717	0	0	0
7551	0	0	0
3246	1	1	1
8539	1	0	0
4105	0	0	0
5745	1	0	0
3436	0	0	0
5997	1	1	1
1344	0	0	0
5985	0	0	0
8214	0	0	0
2689	0	0	0
8862	1	1	1
2739	1	0	1
7343	0	0	0
5015	0	0	0
7807	0	0	0
6397	1	1	0
4321	1	0	0
6153	1	1	0
7042	0	0	0
6621	1	1	1
6428	1	1	0
4717	1	1	1
8085	0	0	0
8960	1	1	0
4289	1	0	0
8415	0	0	0
519	1	0	0
3993	1	0	0
6321	1	1	0
3510	0	0	0
2675	1	0	1
7203	0	0	0
7861	0	0	0
3574	1	0	0
8789	1	0	1
5899	0	0	0
6892	0	0	0
2705	0	0	0
1622	1	0	1
5318	1	0	0
4633	1	0	1
2115	0	0	0
2865	0	0	0
751	1	0	0
2544	0	0	0
9023	1	0	0
7279	1	0	1
4013	1	0	0
9187	1	1	0
7424	0	0	0
4529	0	0	0
8301	0	0	0
5702	0	0	0
5471	1	1	0
5659	1	0	0
5228	0	0	0
4617	1	0	0
3126	0	0	0
6026	1	0	0
330	1	0	1
8075	0	0	0
6494	0	0	0
1173	1	0	1
7888	1	0	0
7247	0	0	0
3351	1	0	0
1236	0	0	0
7067	0	0	0
9043	0	0	0
4523	1	0	0
333	0	0	0
2396	0	0	0
3203	0	0	0
1855	0	0	0
4028	0	0	0
3540	1	0	0
5279	1	1	0
8757	0	0	0
8290	0	0	0
7470	0	0	0
6708	1	1	0
886	0	0	0
6608	0	0	0
1179	1	0	1
598	0	0	0
7996	0	0	0
206	1	0	1
3845	1	0	1
6147	1	0	0
4176	0	0	0
8268	1	0	0
3902	0	0	0
7729	0	0	0
4557	0	0	0
637	1	0	0
536	0	0	0
6198	0	0	0
1312	1	0	1
5652	1	0	0
4611	0	0	0
2795	0	0	0
6386	0	0	0
3984	1	0	1
4352	0	0	0
3106	0	0	0
7547	1	1	0
5959	1	1	1
9120	1	1	1
367	1	0	1
8450	1	1	0
8907	1	1	1
4317	0	0	0
2280	0	0	0
2482	1	0	1
7821	0	0	0
9132	0	0	0
6459	1	1	0
4888	0	0	0
7355	0	0	0
2291	0	0	0
5900	1	1	0
4755	1	1	0
2451	0	0	0
6662	0	0	0
6602	0	0	0
6755	0	0	0
9167	1	1	0
6389	0	0	0
