deformidad,sadness,deformity
defraudar,anger,defraud
defraudar,disgust,defraud
defraudar,negative,defraud
degeneración,anger,degeneracy
degeneración,disgust,degeneracy
degeneración,negative,degeneracy
degeneración,sadness,degeneracy
degenerar,negative,degenerate
degradación,negative,degradation
degradante,disgust,degrading
degradante,fear,degrading
degradante,negative,degrading
degradante,sadness,degrading
degradar,disgust,degrade
degradar,negative,degrade
dejar,negative,leave
dejar,sadness,leave
dejar,surprise,leave
dejar,negative,quit
delantero,positive,fore
delegar,positive,delegate
delegar,trust,delegate
deleite,anticipation,delight
deleite,joy,delight
deleite,positive,delight
delfín,joy,dolphin
delfín,positive,dolphin
delfín,surprise,dolphin
delfín,trust,dolphin
delgada,positive,slim
delgado,positive,slim
deliberar,positive,deliberate
delicada,disgust,squeamish
delicada,fear,squeamish
delicada,negative,squeamish
delicado,disgust,squeamish
delicado,fear,squeamish
delicado,negative,squeamish
delicioso,positive,delectable
delicioso,joy,delicious
delicioso,positive,delicious
delicioso,anticipation,luscious
delicioso,joy,luscious
delicioso,positive,luscious
delincuencia,negative,delinquency
delincuente,anger,delinquent
delincuente,disgust,delinquent
delincuente,negative,delinquent
delincuente,anger,offender
delincuente,disgust,offender
delincuente,fear,offender
delincuente,negative,offender
delincuente,sadness,offender
delirante,negative,delirious
delirante,sadness,delirious
delirante,anger,delusional
delirante,fear,delusional
delirante,negative,delusional
delirante,anger,raving
delirante,anticipation,raving
delirante,fear,raving
delirante,joy,raving
delirante,negative,raving
delirante,surprise,raving
delirio,disgust,delirium
delirio,negative,delirium
delirio,sadness,delirium
delirio,anger,rave
delirio,disgust,rave
delirio,joy,rave
delirio,negative,rave
delirio,positive,rave
delirio,surprise,rave
delirio,trust,rave
delito,negative,felony
demacrada,fear,emaciated
demacrada,negative,emaciated
demacrada,sadness,emaciated
demacrada,negative,gaunt
demacrada,negative,haggard
demacrada,sadness,haggard
demacrado,fear,emaciated
demacrado,negative,emaciated
demacrado,sadness,emaciated
demacrado,negative,gaunt
demacrado,negative,haggard
demacrado,sadness,haggard
demanda,anger,demand
demanda,negative,demand
demanda judicial,anger,lawsuit
demanda judicial,disgust,lawsuit
demanda judicial,fear,lawsuit
demanda judicial,negative,lawsuit
demanda judicial,sadness,lawsuit
demanda judicial,surprise,lawsuit
demandante,anger,claimant
demandante,disgust,claimant
demandante,negative,plaintiff
demandar,anger,sue
demandar,negative,sue
demandar,sadness,sue
demencia,fear,dementia
demencia,negative,dementia
demencia,sadness,dementia
demente,fear,demented
demente,negative,demented
democracia,positive,democracy
demoler,anger,demolish
demoler,negative,demolish
demoler,sadness,demolish
demolición,negative,demolition
demoníaco,anger,demonic
demoníaco,disgust,demonic
demoníaco,fear,demonic
demoníaco,negative,demonic
demoníaco,sadness,demonic
demonio,anger,daemon
demonio,disgust,daemon
demonio,fear,daemon
demonio,negative,daemon
demonio,sadness,daemon
demonio,surprise,daemon
demonio,anger,demon
demonio,disgust,demon
demonio,fear,demon
demonio,negative,demon
demonio,sadness,demon
demonio,anger,fiend
demonio,disgust,fiend
demonio,fear,fiend
demonio,negative,fiend
demostrable,positive,demonstrable
demostrativo,joy,demonstrative
demostrativo,positive,demonstrative
demostrativo,sadness,demonstrative
dentro de poco,anticipation,shortly
denuncia,anger,denunciation
denuncia,disgust,denunciation
denuncia,fear,denunciation
denuncia,negative,denunciation
denunciar,anger,denounce
denunciar,disgust,denounce
denunciar,negative,denounce
dependencia,fear,dependence
dependencia,negative,dependence
dependencia,sadness,dependence
dependencia,negative,dependency
dependencia,positive,reliance
dependencia,trust,reliance
depender,anticipation,depend
depender,trust,depend
dependiente,negative,dependent
dependiente,positive,dependent
dependiente,trust,dependent
deplorable,anger,deplorable
deplorable,disgust,deplorable
deplorable,fear,deplorable
deplorable,negative,deplorable
deplorable,sadness,deplorable
deplorar,anger,deplore
deplorar,disgust,deplore
deplorar,negative,deplore
deplorar,sadness,deplore
deportación,anger,deportation
deportación,fear,deportation
deportación,negative,deportation
deportación,sadness,deportation
deportar,fear,deport
deportar,negative,deport
deportar,sadness,deport
depositario,trust,depository
depravación,anger,depravity
depravación,disgust,depravity
depravación,negative,depravity
depravada,anger,depraved
depravada,anticipation,depraved
depravada,disgust,depraved
depravada,fear,depraved
depravada,negative,depraved
depravada,sadness,depraved
depravado,anger,depraved
depravado,anticipation,depraved
depravado,disgust,depraved
depravado,fear,depraved
depravado,negative,depraved
depravado,sadness,depraved
depreciación,fear,depreciation
depreciación,negative,depreciation
depreciada,anger,depreciated
depreciada,disgust,depreciated
depreciada,fear,depreciated
depreciada,negative,depreciated
depreciada,sadness,depreciated
depreciado,anger,depreciated
depreciado,disgust,depreciated
depreciado,fear,depreciated
depreciado,negative,depreciated
depreciado,sadness,depreciated
depreciar,anger,depreciate
depreciar,disgust,depreciate
depreciar,negative,depreciate
depredador,negative,predatory
depresión,negative,depression
depresión,sadness,depression
depresión,negative,slump
depresión,sadness,slump
depresivo,negative,depressive
depresivo,sadness,depressive
deprimente,disgust,depressing
deprimente,negative,depressing
deprimente,sadness,depressing
deprimida,anger,depressed
deprimida,fear,depressed
deprimida,negative,depressed
deprimida,sadness,depressed
deprimido,anger,depressed
deprimido,fear,depressed
deprimido,negative,depressed
deprimido,sadness,depressed
deprimir,fear,depress
deprimir,negative,depress
deprimir,sadness,depress
dermatólogo,trust,dermatologist
derrocamiento,anticipation,overthrow
derrocamiento,fear,overthrow
derrocamiento,negative,overthrow
derrocar,surprise,topple
derrota,negative,defeat
derrota,negative,rout
derrotada,negative,defeated
derrotada,sadness,defeated
derrotado,negative,defeated
derrotado,sadness,defeated
desacreditar,anger,decry
desacreditar,negative,decry
desactivar,negative,deactivate
desacuerda,anger,disagreement
desacuerda,negative,disagreement
desacuerda,sadness,disagreement
desacuerdo,anger,disagreement
desacuerdo,negative,disagreement
desacuerdo,sadness,disagreement
desafecto,negative,disaffected
desafiante,anger,defiant
desafiante,negative,defiant
desafiar,anger,defy
desafiar,fear,defy
desafiar,negative,defy
desafiar,sadness,defy
desafiar,surprise,defy
desafío,anger,defiance
desafío,disgust,defiance
desafío,fear,defiance
desafío,negative,defiance
desafortunada,anger,unlucky
desafortunada,disgust,unlucky
desafortunada,fear,unlucky
desafortunada,negative,unlucky
desafortunada,sadness,unlucky
desafortunado,anger,unlucky
desafortunado,disgust,unlucky
desafortunado,fear,unlucky
desafortunado,negative,unlucky
desafortunado,sadness,unlucky
desagradable,disgust,distasteful
desagradable,negative,distasteful
desagradable,anger,obnoxious
desagradable,disgust,obnoxious
desagradable,negative,obnoxious
desagradable,sadness,obnoxious
desagradable,disgust,unpleasant
desagradable,negative,unpleasant
desagradable,sadness,unpleasant
desagradable,negative,unsavory
desajuste,negative,mismatch
desalentador,negative,disheartening
desalentador,sadness,disheartening
desalentar,fear,discourage
desalentar,negative,discourage
desalentar,sadness,discourage
desaliento,negative,discouragement
desalojar,negative,evict
desalojar,sadness,evict
desalojo,anger,eviction
desalojo,disgust,eviction
desalojo,fear,eviction
desalojo,negative,eviction
desalojo,sadness,eviction
desaparecer,fear,disappear
desaparecer,surprise,vanish
desaparecida,fear,missing
desaparecida,negative,missing
desaparecida,sadness,missing
desaparecida,fear,vanished
desaparecida,negative,vanished
desaparecida,sadness,vanished
desaparecida,surprise,vanished
desaparecido,fear,missing
desaparecido,negative,missing
desaparecido,sadness,missing
desaparecido,fear,vanished
desaparecido,negative,vanished
desaparecido,sadness,vanished
desaparecido,surprise,vanished
desapasionada,negative,dispassionate
desapasionada,sadness,dispassionate
desapasionado,negative,dispassionate
desapasionado,sadness,dispassionate
desapego,negative,detachment
desaprobación,negative,disapproval
desaprobación,sadness,disapproval
desaprobación,anger,disapproving
desaprobación,disgust,disapproving
desaprobación,negative,disapproving
desaprobación,sadness,disapproving
desaprobada,anger,disapproved
desaprobada,negative,disapproved
desaprobada,sadness,disapproved
desaprobado,anger,disapproved
desaprobado,negative,disapproved
desaprobado,sadness,disapproved
desaprobar,anger,disapprove
desaprobar,disgust,disapprove
desaprobar,fear,disapprove
desaprobar,negative,disapprove
desaprobar,sadness,disapprove
desarrollar,anticipation,develop
desarrollar,positive,develop
desastre,anger,disaster
desastre,disgust,disaster
desastre,fear,disaster
desastre,negative,disaster
desastre,sadness,disaster
desastre,surprise,disaster
desastroso,anger,disastrous
desastroso,fear,disastrous
desastroso,negative,disastrous
desastroso,sadness,disastrous
desatar,joy,untie
desatar,negative,untie
desatar,positive,untie
desayuno,positive,breakfast
descalificación,negative,disqualification
descalificada,anger,disqualified
descalificada,disgust,disqualified
descalificada,negative,disqualified
descalificada,sadness,disqualified
descalificado,anger,disqualified
descalificado,disgust,disqualified
descalificado,negative,disqualified
descalificado,sadness,disqualified
descalificar,negative,disqualify
descalificar,sadness,disqualify
descanso,surprise,break
descanso,anticipation,intermission
descanso,positive,rest
descarada,anger,brazen
descarada,negative,brazen
descarado,anger,brazen
descarado,negative,brazen
descarga,negative,discharge
descartes,negative,discards
descendencia,fear,descent
descendencia,sadness,descent
descenso,negative,relegation
descolorada,disgust,discolored
descolorada,negative,discolored
descolorada,sadness,discolored
descolorado,disgust,discolored
descolorado,negative,discolored
descolorado,sadness,discolored
descoloramiento,disgust,discoloration
descoloramiento,negative,discoloration
descolorarse,negative,fade
descomponer,disgust,decompose
descomposición,disgust,decomposition
descomposición,fear,decomposition
descomposición,negative,decomposition
descomposición,sadness,decomposition
descompostura,negative,breakdown
descompuesto,sadness,decomposed
descomunal,fear,thumping
desconcertada,fear,bewildered
desconcertada,negative,bewildered
desconcertada,surprise,bewildered
desconcertado,fear,bewildered
desconcertado,negative,bewildered
desconcertado,surprise,bewildered
desconcierto,fear,bewilderment
desconcierto,surprise,bewilderment
desconectada,negative,disconnected
desconectada,sadness,disconnected
desconectado,negative,disconnected
desconectado,sadness,disconnected
desconectar,negative,disconnect
desconectar,sadness,disconnect
desconexión,negative,disconnection
destrust,anger,distrust
destrust,disgust,distrust
destrust,fear,distrust
destrust,negative,distrust
destrust,disgust,mistrust
destrust,fear,mistrust
destrust,negative,mistrust
desconocida,fear,stranger
desconocida,negative,stranger
desconocida,anticipation,unknown
desconocida,fear,unknown
desconocida,negative,unknown
desconocido,fear,stranger
desconocido,negative,stranger
desconocido,anticipation,unknown
desconocido,fear,unknown
desconocido,negative,unknown
desconsiderada,anger,inconsiderate
desconsiderada,disgust,inconsiderate
desconsiderada,negative,inconsiderate
desconsiderada,sadness,inconsiderate
desconsiderada,anger,thoughtless
desconsiderada,disgust,thoughtless
desconsiderada,negative,thoughtless
desconsiderado,anger,inconsiderate
desconsiderado,disgust,inconsiderate
desconsiderado,negative,inconsiderate
desconsiderado,sadness,inconsiderate
desconsiderado,anger,thoughtless
desconsiderado,disgust,thoughtless
desconsiderado,negative,thoughtless
desconsolada,negative,bereaved
desconsolada,sadness,bereaved
desconsolado,negative,bereaved
desconsolado,sadness,bereaved
descontento,anger,discontent
descontento,disgust,discontent
descontento,fear,discontent
descontento,negative,discontent
descontento,sadness,discontent
descontento,anger,disgruntled
descontento,disgust,disgruntled
descontento,negative,disgruntled
descontento,sadness,disgruntled
descorazonada,negative,disheartened
descorazonada,sadness,disheartened
descorazonado,negative,disheartened
descorazonado,sadness,disheartened
descortés,disgust,impolite
descortés,negative,impolite
descrédito,negative,discredit
descriptivo,positive,descriptive
descubrimiento,positive,discovery
descubrir,surprise,uncover
descuida,anger,carelessness
descuida,disgust,carelessness
descuida,negative,carelessness
descuidada,anger,neglected
descuidada,disgust,neglected
descuidada,negative,neglected
descuidada,sadness,neglected
descuidada,negative,overgrown
descuidada,anger,remiss
descuidada,disgust,remiss
descuidada,negative,remiss
descuidada,sadness,remiss
descuidado,anger,neglected
descuidado,disgust,neglected
descuidado,negative,neglected
descuidado,sadness,neglected
descuidado,negative,overgrown
descuidado,anger,remiss
descuidado,disgust,remiss
descuidado,negative,remiss
descuidado,sadness,remiss
descuidando,negative,neglecting
descuido,anger,carelessness
descuido,disgust,carelessness
descuido,negative,carelessness
desdén,anger,disdain
desdén,disgust,disdain
desdén,negative,disdain
desdén,anger,scorn
desdén,negative,scorn
desdeñoso,anger,contemptuous
desdeñoso,negative,contemptuous
desdichada,disgust,wretched
desdichada,negative,wretched
desdichada,sadness,wretched
desdichado,disgust,wretched
desdichado,negative,wretched
desdichado,sadness,wretched
deseable,positive,desirable
deseando,positive,desiring
desecho,negative,cull
deseducada,negative,uneducated
deseducada,sadness,uneducated
deseducado,negative,uneducated
deseducado,sadness,uneducated
desempleados,fear,unemployed
desempleados,negative,unemployed
desempleados,sadness,unemployed
desenfrenada,anger,riotous
desenfrenada,fear,riotous
desenfrenada,negative,riotous
desenfrenada,surprise,riotous
desenfrenada,anger,unbridled
desenfrenada,anticipation,unbridled
desenfrenada,fear,unbridled
desenfrenada,negative,unbridled
desenfrenada,positive,unbridled
desenfrenada,surprise,unbridled
desenfrenado,anger,riotous
desenfrenado,fear,riotous
desenfrenado,negative,riotous
desenfrenado,surprise,riotous
desenfrenado,anger,unbridled
desenfrenado,anticipation,unbridled
desenfrenado,fear,unbridled
desenfrenado,negative,unbridled
desenfrenado,positive,unbridled
desenfrenado,surprise,unbridled
deseoso,positive,desirous
deseoso,anticipation,wishful
deserción,fear,defection
deserción,negative,defection
deserción,negative,desertion
deservicio,anger,disservice
deservicio,disgust,disservice
deservicio,negative,disservice
deservicio,sadness,disservice
desesperación,anger,despair
desesperación,disgust,despair
desesperación,fear,despair
desesperación,negative,despair
desesperación,sadness,despair
desesperación,anger,hopelessness
desesperación,disgust,hopelessness
desesperación,fear,hopelessness
desesperación,negative,hopelessness
desesperación,sadness,hopelessness
desesperada,fear,despairing
desesperada,negative,despairing
desesperada,sadness,despairing
desesperada,negative,desperate
desesperado,fear,despairing
desesperado,negative,despairing
desesperado,sadness,despairing
desesperado,negative,desperate
desestimada,anger,disallowed
desestimada,disgust,disallowed
desestimada,fear,disallowed
desestimada,negative,disallowed
desestimada,sadness,disallowed
desestimado,anger,disallowed
desestimado,disgust,disallowed
desestimado,fear,disallowed
desestimado,negative,disallowed
desestimado,sadness,disallowed
desestructurada,negative,disorganized
desestructurado,negative,disorganized
desfallecer,fear,falter
desfallecer,negative,falter
desfavorable,disgust,unfavorable
desfavorable,negative,unfavorable
desfavorable,sadness,unfavorable
desfigurada,anger,disfigured
desfigurada,disgust,disfigured
desfigurada,fear,disfigured
desfigurada,negative,disfigured
desfigurada,sadness,disfigured
desfigurado,anger,disfigured
desfigurado,disgust,disfigured
desfigurado,fear,disfigured
desfigurado,negative,disfigured
desfigurado,sadness,disfigured
desfile,anticipation,parade
desfile,fear,parade
desfile,joy,parade
desfile,negative,parade
desfile,positive,parade
desfile,surprise,parade
desgarrar,negative,rend
desgracia,anger,disgrace
desgracia,disgust,disgrace
desgracia,negative,disgrace
desgracia,sadness,disgrace
desgracia,fear,misfortune
desgracia,negative,misfortune
desgracia,sadness,misfortune
desgraciada,negative,unfortunate
desgraciada,sadness,unfortunate
desgraciada,anger,wretch
desgraciada,disgust,wretch
desgraciada,negative,wretch
desgraciada,sadness,wretch
desgraciado,negative,unfortunate
desgraciado,sadness,unfortunate
desgraciado,anger,wretch
desgraciado,disgust,wretch
desgraciado,negative,wretch
desgraciado,sadness,wretch
deshacer,negative,undo
deshecho,anger,dumps
deshecho,negative,dumps
deshecho,sadness,dumps
deshonestidad,disgust,dishonesty
deshonestidad,negative,dishonesty
deshonesto,anger,dishonest
deshonesto,disgust,dishonest
deshonesto,negative,dishonest
deshonesto,sadness,dishonest
deshonra,anger,dishonor
deshonra,disgust,dishonor
deshonra,fear,dishonor
deshonra,negative,dishonor
deshonra,sadness,dishonor
desierto,anticipation,wilderness
desierto,fear,wilderness
desierto,sadness,wilderness
desierto,anger,desert
desierto,disgust,desert
desierto,fear,desert
desierto,negative,desert
desierto,sadness,desert
designacion,trust,designation
desigual,anger,unequal
desigual,disgust,unequal
desigual,fear,unequal
desigual,negative,unequal
desigual,sadness,unequal
desigual,negative,uneven
desigualdad,anger,inequality
desigualdad,fear,inequality
desigualdad,negative,inequality
desigualdad,sadness,inequality
desilusión,anger,disillusionment
desilusión,disgust,disillusionment
desilusión,negative,disillusionment
desilusión,sadness,disillusionment
desinfección,positive,disinfection
desinflar,anger,deflate
desinflar,negative,deflate
desinflar,sadness,deflate
desinformación,anger,disinformation
desinformación,fear,disinformation
desinformación,negative,disinformation
desintegración,negative,disintegration
desintegrarse,disgust,disintegrate
desintegrarse,fear,disintegrate
desintegrarse,negative,disintegrate
desinteresada,negative,disinterested
desinteresada,negative,uninterested
desinteresada,sadness,uninterested
desinteresado,negative,disinterested
desinteresado,negative,uninterested
desinteresado,sadness,uninterested
desistir,anger,desist
desistir,disgust,desist
desistir,negative,desist
desleal,negative,faithless
desleal,sadness,faithless
deslizamiento,anticipation,glide
deslizamiento,joy,glide
deslizamiento,positive,glide
deslizamiento de tierra,fear,landslide
deslizamiento de tierra,negative,landslide
deslizamiento de tierra,sadness,landslide
deslucida,negative,lackluster
deslucido,negative,lackluster
deslumbrador,anger,glaring
deslumbrador,negative,glaring
deslumbramiento,anger,glare
deslumbramiento,fear,glare
deslumbramiento,negative,glare
deslustre,disgust,tarnish
deslustre,negative,tarnish
deslustre,sadness,tarnish
desmañada,negative,gauche
desmañado,negative,gauche
desmayo,anticipation,fain
desmayo,joy,fain
desmayo,positive,fain
desmayo,trust,fain
desmayo,fear,fainting
desmayo,negative,fainting
desmayo,sadness,fainting
desmayo,surprise,fainting
desmembramiento,disgust,dismemberment
desmembramiento,fear,dismemberment
desmembramiento,negative,dismemberment
desmembramiento,sadness,dismemberment
desmoralizada,fear,demoralized
desmoralizada,negative,demoralized
desmoralizada,sadness,demoralized
desmoralizado,fear,demoralized
desmoralizado,negative,demoralized
desmoralizado,sadness,demoralized
desmoronando,negative,crumbling
desmoronando,sadness,crumbling
desobedecer,anger,disobey
desobedecer,disgust,disobey
desobedecer,negative,disobey
desobediencia,anger,disobedience
desobediencia,disgust,disobedience
desobediencia,negative,disobedience
desobediente,anger,disobedient
desobediente,negative,disobedient
desolada,negative,bleak
desolada,sadness,bleak
desolada,disgust,blighted
desolada,negative,blighted
desolada,sadness,blighted
desolado,negative,bleak
desolado,sadness,bleak
desolado,disgust,blighted
desolado,negative,blighted
desolado,sadness,blighted
desorden,anger,lawlessness
desorden,fear,lawlessness
desorden,negative,lawlessness
desordenada,negative,disorderly
desordenada,disgust,untidy
desordenada,negative,untidy
desordenado,negative,disorderly
desordenado,disgust,untidy
desordenado,negative,untidy
despecho,anger,spite
despecho,negative,spite
despectivo,anger,derogatory
despectivo,disgust,derogatory
despectivo,fear,derogatory
despectivo,negative,derogatory
despectivo,sadness,derogatory
despectivo,anger,disparaging
despectivo,disgust,disparaging
despectivo,negative,disparaging
despectivo,sadness,disparaging
despeje,positive,clearance
despeje,trust,clearance
desperdicios,negative,refuse
despertar,anticipation,arouse
despertar,positive,arouse
despiadada,fear,merciless
despiadada,negative,merciless
despiadado,fear,merciless
despiadado,negative,merciless
despida,anger,dismissal
despida,disgust,dismissal
despida,fear,dismissal
despida,negative,dismissal
despida,sadness,dismissal
despida,surprise,dismissal
despido,anger,dismissal
despido,disgust,dismissal
despido,fear,dismissal
despido,negative,dismissal
despido,sadness,dismissal
despido,surprise,dismissal
desplazada,anger,displaced
desplazada,fear,displaced
desplazada,sadness,displaced
desplazado,anger,displaced
desplazado,fear,displaced
desplazado,sadness,displaced
desplazar,negative,displace
desplegar,anticipation,unfold
desplegar,positive,unfold
despojada,anger,stripped
despojada,anticipation,stripped
despojada,disgust,stripped
despojada,fear,stripped
despojada,negative,stripped
despojada,sadness,stripped
despojado,anger,stripped
despojado,anticipation,stripped
despojado,disgust,stripped
despojado,fear,stripped
despojado,negative,stripped
despojado,sadness,stripped
despojo,negative,divestment
despojos mortales,negative,ashes
despojos mortales,sadness,ashes
desposeída,anger,dispossessed
desposeída,fear,dispossessed
desposeída,negative,dispossessed
desposeída,sadness,dispossessed
desposeído,anger,dispossessed
desposeído,fear,dispossessed
desposeído,negative,dispossessed
desposeído,sadness,dispossessed
despótico,fear,despotic
despótico,negative,despotic
despótico,anger,overbearing
despótico,negative,overbearing
despotismo,anger,despotism
despotismo,disgust,despotism
despotismo,fear,despotism
despotismo,negative,despotism
despotismo,sadness,despotism
despreciable,anger,contemptible
despreciable,disgust,contemptible
despreciable,negative,contemptible
despreciable,anger,despicable
despreciable,disgust,despicable
despreciable,negative,despicable
despreciar,anger,despise
despreciar,disgust,despise
despreciar,negative,despise
desprecio,anger,contempt
desprecio,disgust,contempt
desprecio,fear,contempt
desprecio,negative,contempt
despreocupada,anger,uncaring
despreocupada,disgust,uncaring
despreocupada,negative,uncaring
despreocupada,sadness,uncaring
despreocupado,anger,uncaring
despreocupado,disgust,uncaring
despreocupado,negative,uncaring
despreocupado,sadness,uncaring
desprevenida,negative,unprepared
desprevenido,negative,unprepared
desprotegida,negative,unprotected
desprotegido,negative,unprotected
desterrar,anger,banish
desterrar,disgust,banish
desterrar,fear,banish
desterrar,negative,banish
desterrar,sadness,banish
destierro,anger,banishment
destierro,disgust,banishment
destierro,negative,banishment
destierro,sadness,banishment
destilación,positive,distillation
destinada,anticipation,destined
destinado,anticipation,destined
destinado a,anticipation,intended
destinado a,positive,intended
destino,anticipation,destination
destino,fear,destination
destino,joy,destination
destino,positive,destination
destino,sadness,destination
destino,surprise,destination
destino,anticipation,fate
destino,negative,fate
destreza,positive,dexterity
destrozada,negative,shattered
destrozada,sadness,shattered
destrucción,anger,destruction
destrucción,negative,destruction
destructivo,anger,destructive
destructivo,disgust,destructive
destructivo,fear,destructive
destructivo,negative,destructive
destructor,anger,destroyer
destructor,fear,destroyer
destructor,negative,destroyer
destruida,anger,destroyed
destruida,fear,destroyed
destruida,negative,destroyed
destruida,sadness,destroyed
destruido,anger,destroyed
destruido,fear,destroyed
destruido,negative,destroyed
destruido,sadness,destroyed
destruyendo,anger,destroying
destruyendo,fear,destroying
destruyendo,negative,destroying
destruyendo,sadness,destroying
desuso,negative,disuse
desventaja,negative,handicap
desventaja,sadness,handicap
desvergonzada,disgust,shameless
desvergonzada,negative,shameless
desvergonzado,disgust,shameless
desvergonzado,negative,shameless
desviación,sadness,deviation
desviación,positive,diversion
desviación,surprise,diversion
detección,positive,detection
detectar,positive,detect
detención,fear,apprehension
detención,negative,apprehension
detención,negative,detention
detención,sadness,detention
detener,negative,detain
detenida,anger,detainee
detenida,anticipation,detainee
detenida,fear,detainee
detenida,negative,detainee
detenida,sadness,detainee
detenido,anger,detainee
detenido,anticipation,detainee
detenido,fear,detainee
detenido,negative,detainee
detenido,sadness,detainee
deteriorada,disgust,decayed
deteriorada,negative,decayed
deteriorada,sadness,decayed
deteriorada,disgust,deteriorated
deteriorada,negative,deteriorated
deteriorada,sadness,deteriorated
deteriorado,disgust,decayed
deteriorado,negative,decayed
deteriorado,sadness,decayed
deteriorado,disgust,deteriorated
deteriorado,negative,deteriorated
deteriorado,sadness,deteriorated
deteriorarse,fear,deteriorate
deteriorarse,negative,deteriorate
deteriorarse,sadness,deteriorate
deterioro,anger,deterioration
deterioro,disgust,deterioration
deterioro,fear,deterioration
deterioro,negative,deterioration
deterioro,sadness,deterioration
determinación,positive,determination
determinación,trust,determination
determinada,anticipation,determinate
determinada,trust,determinate
determinada,positive,determined
determinado,anticipation,determinate
determinado,trust,determinate
determinado,positive,determined
detestar,anger,detest
detestar,disgust,detest
detestar,negative,detest
detestar,anger,loathe
detestar,disgust,loathe
detestar,negative,loathe
detonación,anger,detonation
detonar,fear,detonate
detonar,negative,detonate
detonar,surprise,detonate
detraer,anger,detract
detraer,negative,detract
detrimento,negative,detriment
detrito,negative,detritus
deuda,negative,debt
deuda,sadness,debt
deudor,negative,debtor
deudor,fear,mortgagor
devastación,anger,devastation
devastación,fear,devastation
devastación,negative,devastation
devastación,sadness,devastation
devastación,surprise,devastation
devastador,anger,devastating
devastador,disgust,devastating
devastador,fear,devastating
devastador,negative,devastating
devastador,sadness,devastating
devastador,trust,devastating
devastar,anger,devastate
devastar,fear,devastate
devastar,negative,devastate
devastar,sadness,devastate
devolución,negative,devolution
devorar,negative,devour
devoto,anticipation,devout
devoto,joy,devout
devoto,positive,devout
devoto,trust,devout
día del juicio final,anger,doomsday
día del juicio final,anticipation,doomsday
día del juicio final,disgust,doomsday
día del juicio final,fear,doomsday
día del juicio final,negative,doomsday
día del juicio final,sadness,doomsday
día siguiente,anticipation,morrow
diablo,anger,devil
diablo,anticipation,devil
diablo,disgust,devil
diablo,fear,devil
diablo,negative,devil
diablo,sadness,devil
diabólico,disgust,devilish
diabólico,fear,devilish
diabólico,negative,devilish
diabólico,anger,diabolical
diabólico,disgust,diabolical
diabólico,fear,diabolical
diabólico,negative,diabolical
diácono,trust,deacon
diagnóstico,anticipation,diagnosis
diagnóstico,fear,diagnosis
diagnóstico,negative,diagnosis
diagnóstico,trust,diagnosis
diamante,joy,diamond
diamante,positive,diamond
diario,anticipation,daily
diario,joy,diary
diario,positive,diary
diario,trust,diary
diarrea,disgust,diarrhoea
diatriba,anger,diatribe
diatriba,disgust,diatribe
diatriba,negative,diatribe
diatriba,anger,tirade
diatriba,disgust,tirade
diatriba,negative,tirade
diccionario,positive,dictionary
diccionario,trust,dictionary
dictador,fear,dictator
dictador,negative,dictator
dictadura,anger,dictatorship
dictadura,anticipation,dictatorship
dictadura,disgust,dictatorship
dictadura,fear,dictatorship
dictadura,negative,dictatorship
dictadura,sadness,dictatorship
dictamen,trust,dictum
dictatorial,anger,dictatorial
dictatorial,negative,dictatorial
didáctico,positive,didactic
dietético,anticipation,dietary
dietético,positive,dietary
difamación,disgust,defamation
difamación,fear,defamation
difamación,negative,defamation
difamación,anger,libel
difamación,fear,libel
difamación,negative,libel
difamación,trust,libel
difamatorio,anger,defamatory
difamatorio,negative,defamatory
difamatorio,negative,slanderous
diferencial,trust,differential
diferentemente,surprise,differently
difícil,fear,difficult
difícil,negative,tough
difícil,sadness,tough
difícil,disgust,uneasy
difícil,fear,uneasy
difícil,negative,uneasy
dificultad,anger,difficulty
dificultad,fear,difficulty
dificultad,negative,difficulty
dificultad,sadness,difficulty
dificultades,negative,difficulties
dificultades,sadness,difficulties
difuminar,negative,blur
difunto,negative,defunct
difunto,sadness,defunct
dígito,trust,digit
dignidad,positive,dignity
dignidad,trust,dignity
digno,positive,dignified
digno,positive,worthy
digno,trust,worthy
dilación,negative,procrastination
dilema,anger,quandary
dilema,fear,quandary
dilema,negative,quandary
diligencia,positive,diligence
diligencia,trust,diligence
dilucidar,positive,elucidate
dilucidar,trust,elucidate
diluida,negative,dilute
diluido,negative,dilute
diluvio,fear,deluge
diluvio,negative,deluge
diluvio,sadness,deluge
diluvio,surprise,deluge
dimes y diretes,anger,bickering
dimes y diretes,disgust,bickering
dimes y diretes,negative,bickering
dinámica,surprise,dynamic
dinero,anger,money
dinero,anticipation,money
dinero,joy,money
dinero,positive,money
dinero,surprise,money
dinero,trust,money
dinosaurio,fear,dinosaur
dios,anticipation,god
dios,fear,god
dios,joy,god
dios,positive,god
dios,trust,god
diplomacia,anticipation,diplomacy
diplomacia,positive,diplomacy
diplomacia,trust,diplomacy
diplomático,positive,diplomatic
diplomático,trust,diplomatic
diplomático,disgust,politic
diplomático,positive,politic
diputada,trust,deputy
diputado,trust,deputy
dique,fear,dike
dique,trust,levee
dirección,positive,guidance
dirección,trust,guidance
direcciones,anticipation,addresses
direcciones,positive,addresses
director,positive,director
director,trust,director
director de escuela,positive,principal
director de escuela,trust,principal
dirigir,positive,lead
discapacidad,negative,disability
discapacidad,sadness,disability
discapacidad,negative,impairment
discapacitada,fear,disabled
discapacitada,negative,disabled
discapacitada,sadness,disabled
